track_id,condition,D_fit,alpha_fit,r2_fit
4,DMSO_0.1pc_30min,0.026531340768313025,0.5335771806457422,0.97735660569711
6,DMSO_0.1pc_30min,0.07457760256710376,0.8695862128313446,0.9889962628701616
7,DMSO_0.1pc_30min,0.0011814125958626114,0.01329728536425199,0.008918260006140932
8,DMSO_0.1pc_30min,0.0456449141194031,0.8431097735475912,0.9954630977815766
9,DMSO_0.1pc_30min,0.05024538410167974,0.16587890488150084,0.06739535628972237
10,DMSO_0.1pc_30min,0.0018321609962755302,0.017533349844216596,0.023814240351770377
12,DMSO_0.1pc_30min,0.0020620941473211206,0.16634294508488834,0.37058052887657356
16,DMSO_0.1pc_30min,0.005047034565359945,0.15722210817223006,0.6240004288607084
17,DMSO_0.1pc_30min,0.028602186553337485,0.737914109923539,0.9755223807497355
18,DMSO_0.1pc_30min,0.0051582710977911275,4.393508492268889e-15,-5.10702591327572e-15
21,DMSO_0.1pc_30min,0.03238293714748715,0.6973412177310467,0.9974220182289569
24,DMSO_0.1pc_30min,0.006517856417491108,0.2808206956748251,0.9438920396680618
25,DMSO_0.1pc_30min,0.018350262357298457,0.764527767658409,0.9865768281228993
26,DMSO_0.1pc_30min,0.008414321748194977,0.14734470966531377,0.5547714895133642
28,DMSO_0.1pc_30min,0.018458111833264505,0.2911356702903194,0.9177723637301948
35,DMSO_0.1pc_30min,0.03675917869395402,0.9056148684378267,0.9954246694920883
36,DMSO_0.1pc_30min,0.03609240604476164,0.7943246354279512,0.9940396130879072
37,DMSO_0.1pc_30min,0.004309096432016707,0.14736670304776522,0.21012717874119358
38,DMSO_0.1pc_30min,0.3300988305610042,0.9561672068613882,0.8806759120385934
41,DMSO_0.1pc_30min,0.0016657624248595842,2.598282801299837e-12,-3.653521929436465e-12
42,DMSO_0.1pc_30min,0.005139579882086785,0.17181355125803885,0.8540821272510395
47,DMSO_0.1pc_30min,0.03003230464170308,0.8175901587831875,0.9920656149041007
52,DMSO_0.1pc_30min,0.05620117276571747,0.8758471674193881,0.999247032239106
55,DMSO_0.1pc_30min,0.013439491746201874,0.23751352544479698,0.8322996510491901
56,DMSO_0.1pc_30min,0.022396684478345738,0.4091482672360324,0.9077340788060922
58,DMSO_0.1pc_30min,0.007855821874816928,0.48858439254912917,0.9299736172061067
59,DMSO_0.1pc_30min,0.01505062434586419,0.31761537532575423,0.8804915058800455
60,DMSO_0.1pc_30min,0.00437075208068627,0.33248959583852705,0.9478689214133024
61,DMSO_0.1pc_30min,0.0031634214118782585,0.14385266810609157,0.39252620849817077
62,DMSO_0.1pc_30min,0.012090144847088764,0.35820081632242246,0.960922335530217
63,DMSO_0.1pc_30min,0.014351649828766721,0.5163622556193612,0.95515285149487
68,DMSO_0.1pc_30min,22.729729738818,1.9294662335873904,0.9979064768750248
69,DMSO_0.1pc_30min,0.032661158140578184,0.723563258692081,0.9903636108739132
73,DMSO_0.1pc_30min,0.010703387166781967,0.3666303478387973,0.9679019239623498
75,DMSO_0.1pc_30min,0.022782448129940312,0.6610242698941797,0.9969208059740396
76,DMSO_0.1pc_30min,0.05469641212832741,0.7642603636628619,0.9888959304016629
78,DMSO_0.1pc_30min,0.003433297008226056,0.014360506189194397,0.0009117217855707516
79,DMSO_0.1pc_30min,0.036305763825314745,0.6641950006654556,0.9904800372052859
83,DMSO_0.1pc_30min,0.010995992552331345,0.14088669025880887,0.11206363773141448
84,DMSO_0.1pc_30min,0.10803630393348083,0.9243881855324843,0.8687349283833612
89,DMSO_0.1pc_30min,0.032601146420213785,0.1874831986831981,0.356248909357601
91,DMSO_0.1pc_30min,0.003720346893286396,1.8899800162762205e-12,-4.227285188562746e-12
92,DMSO_0.1pc_30min,0.022565298259198657,0.4811332662576574,0.9004818472964513
94,DMSO_0.1pc_30min,0.07605197805120006,1.002718412868708,0.9879097681895812
95,DMSO_0.1pc_30min,0.019830192119726663,0.533350985225509,0.8265276864576592
101,DMSO_0.1pc_30min,0.07979747007759855,0.9724491614367624,0.9579987242658586
102,DMSO_0.1pc_30min,0.05820466519342596,0.7996159051522884,0.9610385857841255
103,DMSO_0.1pc_30min,0.010356822693590007,0.5335381228412951,0.9988488447788437
106,DMSO_0.1pc_30min,0.004055024083319112,0.031204159827384156,0.019726319555721905
107,DMSO_0.1pc_30min,0.14688748806981633,1.0281988152590058,0.9982501460928132
111,DMSO_0.1pc_30min,0.03438774611545203,0.6922437859020978,0.9928193004935049
117,DMSO_0.1pc_30min,0.3329639126909965,1.188427003244703,0.9915719502084948
118,DMSO_0.1pc_30min,0.38718684318374413,1.4431109341446025,0.9765974323039919
119,DMSO_0.1pc_30min,0.05694757079772638,0.8678790400126722,0.9977005563314616
120,DMSO_0.1pc_30min,0.03243406202546158,0.7910953701250238,0.9989118080542712
122,DMSO_0.1pc_30min,0.02017698746188298,0.6293438122834977,0.9896728682254504
125,DMSO_0.1pc_30min,0.04027567225836266,0.4823347300398843,0.7262641196404855
126,DMSO_0.1pc_30min,0.285548441967844,1.2133414593542002,0.982937866086636
128,DMSO_0.1pc_30min,0.05387338710547402,0.6860101409171763,0.9830515999829669
133,DMSO_0.1pc_30min,0.005094201400396699,8.728236760164166e-12,-1.3802292642139946e-11
135,DMSO_0.1pc_30min,0.012208623712217658,0.40000622443671585,0.9557815334900198
138,DMSO_0.1pc_30min,0.038477617499627595,0.6322860724559447,0.9831727121682926
139,DMSO_0.1pc_30min,0.0385756119496044,0.8182960350115485,0.9942213352784735
140,DMSO_0.1pc_30min,0.013151451486260858,0.6146571105106803,0.9820222382237225
142,DMSO_0.1pc_30min,0.042168479236560925,0.34255929425874704,0.4168581870542768
143,DMSO_0.1pc_30min,0.2850971208081334,1.1644435087781404,0.9937093298153179
144,DMSO_0.1pc_30min,0.02823150385261537,0.3167696730687072,0.7614364710055251
145,DMSO_0.1pc_30min,0.007199992663130659,0.1256939964954375,0.1906426237212585
146,DMSO_0.1pc_30min,0.004416534033556656,0.28013186483804253,0.7209337006796745
148,DMSO_0.1pc_30min,0.009986624301708864,0.3513134230618696,0.7998755171054911
149,DMSO_0.1pc_30min,0.03488089833233167,0.787639169281731,0.9967221386005177
152,DMSO_0.1pc_30min,0.02310591246341525,0.5910016535183128,0.9899655771800905
154,DMSO_0.1pc_30min,0.008612919269943356,0.4177067199170757,0.929134920936375
157,DMSO_0.1pc_30min,0.0485117451102484,0.7868638161260505,0.9968168220146815
161,DMSO_0.1pc_30min,0.08357965498593214,0.801266555830261,0.98509508018213
163,DMSO_0.1pc_30min,0.13801678868431555,0.9447409316681006,0.9953025604089804
164,DMSO_0.1pc_30min,0.029235885055613274,0.6025024309102374,0.8925522983500879
168,DMSO_0.1pc_30min,0.08043710004710614,0.6996656525649387,0.9915507430982602
170,DMSO_0.1pc_30min,0.02747292011621095,0.7747111263210281,0.9863209643720857
171,DMSO_0.1pc_30min,0.08573448640565692,0.9962754242724353,0.9971558468492153
176,DMSO_0.1pc_30min,0.014784263182634974,0.35289183575975186,0.7762707768761963
177,DMSO_0.1pc_30min,0.04541232958441457,0.37986545324861787,0.9538635528960837
180,DMSO_0.1pc_30min,0.05482749862723124,0.5293476693919271,0.47144754571853376
182,DMSO_0.1pc_30min,0.015272380021335248,0.4339789070737121,0.8662346615004974
188,DMSO_0.1pc_30min,1.3186745498542143,1.429155454207195,0.9952439255889626
190,DMSO_0.1pc_30min,0.017936481085500073,0.550579650366493,0.9925246222562661
192,DMSO_0.1pc_30min,0.06633317018399937,0.864605653629994,0.9942829722723435
196,DMSO_0.1pc_30min,0.05750730030069074,0.7128627935791663,0.9723997956597384
197,DMSO_0.1pc_30min,0.05355235928810044,0.7850350484696085,0.9972850617676445
199,DMSO_0.1pc_30min,0.1545212671691377,1.1777573743245604,0.9929429827121904
200,DMSO_0.1pc_30min,0.10451034967134906,0.9832952818989406,0.9969288790982347
203,DMSO_0.1pc_30min,0.08331691303216496,0.6044891760925357,0.9870126553991065
204,DMSO_0.1pc_30min,0.02203310309614687,0.17302054916785867,0.1981070004458857
205,DMSO_0.1pc_30min,0.08218450848939055,0.9765137265292965,0.9916490510826554
206,DMSO_0.1pc_30min,0.032435665535951876,0.6865616013169161,0.944060978080969
207,DMSO_0.1pc_30min,0.00982911466323782,0.2870898489789904,0.220215167214455
210,DMSO_0.1pc_30min,0.04252122011296895,0.4480370788587043,0.9124926710725128
215,DMSO_0.1pc_30min,0.01912134109983092,0.1746910127709264,0.8249359432230526
217,DMSO_0.1pc_30min,0.07321528527127473,0.5564250967419322,0.941003779756587
218,DMSO_0.1pc_30min,0.0030000955006462215,0.04158495648768021,0.03175487405117938
219,DMSO_0.1pc_30min,0.05157523616438596,0.8467782321217319,0.9983845961443338
221,DMSO_0.1pc_30min,0.09611249976167144,0.8627733896009547,0.9997619029335783
222,DMSO_0.1pc_30min,0.059763672340448735,0.8900283307438965,0.9983600724662508
223,DMSO_0.1pc_30min,0.025372812201193168,0.6149700508218107,0.9959867868955689
224,DMSO_0.1pc_30min,0.013546217943313914,0.28064744717569295,0.6009575272086101
225,DMSO_0.1pc_30min,0.3729456368749505,1.3605437816381394,0.9720631309744083
228,DMSO_0.1pc_30min,0.0034668310165805755,0.1432747933506135,0.6980341730858826
230,DMSO_0.1pc_30min,0.06517095511360295,0.8507474562955467,0.9978781277162487
231,DMSO_0.1pc_30min,0.056787111736581485,0.7443715204699579,0.9781912185222356
234,DMSO_0.1pc_30min,0.047074123110422694,0.842022041312415,0.9960142943690647
236,DMSO_0.1pc_30min,0.002184812952253049,0.3055610645565245,0.5802786026523648
237,DMSO_0.1pc_30min,0.06821961521417601,0.7352479734186461,0.9416449007591638
240,DMSO_0.1pc_30min,0.003282559450219796,0.02132607817134345,0.009950235062034074
241,DMSO_0.1pc_30min,0.08195848446576258,1.0140153681960449,0.9994526079425832
244,DMSO_0.1pc_30min,0.20748925166825846,1.0591914400642142,0.9998334969961027
245,DMSO_0.1pc_30min,0.009123963480731311,0.5007644323021471,0.9673949124865591
248,DMSO_0.1pc_30min,0.031201363138000267,0.5199590707560465,0.9706626675146197
257,DMSO_0.1pc_30min,0.011461108782577448,0.2529015254891025,0.3394409477964314
267,DMSO_0.1pc_30min,0.0018192787200995895,0.06764205127259289,0.280725243718676
297,DMSO_0.1pc_30min,0.0031438119601530164,2.611267858028135e-13,-7.971401316808624e-14
300,DMSO_0.1pc_30min,0.05258705882299585,0.39390107140601566,0.7506592684075136
333,DMSO_0.1pc_30min,0.03460839040745363,0.35466528466230984,0.7953829223033922
347,DMSO_0.1pc_30min,0.010304241079442297,2.421008815491662e-16,-2.220446049250313e-16
370,DMSO_0.1pc_30min,0.0067047536757435175,0.2219741806515608,0.2623764817381966
377,DMSO_0.1pc_30min,0.06624372167435716,0.7993163913947442,0.7444717108890346
379,DMSO_0.1pc_30min,0.004516808927605149,0.1737701145152831,0.34254696646218863
400,DMSO_0.1pc_30min,0.10349800795071608,0.7932790688511583,0.9916506358964613
403,DMSO_0.1pc_30min,0.023177284968403038,0.6229968522473299,0.9623174138009964
407,DMSO_0.1pc_30min,0.05316579674615088,0.6497578875801042,0.8822998176615156
413,DMSO_0.1pc_30min,0.3316124454278582,1.2674498287053815,0.988181021939235
433,DMSO_0.1pc_30min,0.009405163105880373,0.10673437288990784,0.3065967484142489
442,DMSO_0.1pc_30min,0.01841519482167442,0.619669491115155,0.9533988349939468
447,DMSO_0.1pc_30min,0.008617757482990632,0.40621832101281746,0.6785270770440797
450,DMSO_0.1pc_30min,0.002626306821882387,4.563254422433086e-15,-6.439293542825908e-15
454,DMSO_0.1pc_30min,0.018870362882864113,0.4506173596327347,0.9575784991187221
466,DMSO_0.1pc_30min,0.013176821853426536,0.34262997590440664,0.6085060362680067
472,DMSO_0.1pc_30min,0.5033380850960383,1.1588384807286674,0.8983805716330446
503,DMSO_0.1pc_30min,218.80144581148383,3.0673315890049793,0.8815611033270455
516,DMSO_0.1pc_30min,0.02273569984475169,0.26792236135697944,0.8003236303465099
531,DMSO_0.1pc_30min,0.0012440621698408452,2.09090959258011e-14,-1.2434497875801753e-14
533,DMSO_0.1pc_30min,0.017613980679865273,0.3678216687511102,0.8345637898261096
543,DMSO_0.1pc_30min,0.19642881575113216,1.2856767979533554,0.7030224242123251
548,DMSO_0.1pc_30min,0.04451708806868135,0.706966314638237,0.971423037808605
549,DMSO_0.1pc_30min,0.00317840582768188,4.312172460599597e-16,-4.440892098500626e-16
561,DMSO_0.1pc_30min,0.08188082497324338,0.8619366514560517,0.9972942005211305
582,DMSO_0.1pc_30min,0.8987484688365743,1.1558773726829232,0.9557533626182946
594,DMSO_0.1pc_30min,0.014308582411003056,3.3452596972882633e-12,-2.4567015088905464e-12
597,DMSO_0.1pc_30min,0.03773200038437833,0.6512344057878063,0.8928276151710944
611,DMSO_0.1pc_30min,0.08237182175608834,0.4000368809368183,0.6896469823071458
615,DMSO_0.1pc_30min,0.06944954421989823,0.8727353933934364,0.9977081629951766
634,DMSO_0.1pc_30min,0.02670619346062022,0.4627484450758956,0.6229065034612795
638,DMSO_0.1pc_30min,0.11821774637727696,0.809895926894485,0.9627658990897272
641,DMSO_0.1pc_30min,0.022915624681771475,0.3459905452534323,0.6157278806111581
659,DMSO_0.1pc_30min,0.08808041777686428,0.829337168565298,0.990948877493849
662,DMSO_0.1pc_30min,0.8883324879617589,1.3064835913402846,0.9954135688926373
669,DMSO_0.1pc_30min,0.0072626204387520234,0.1886608351902772,0.6302313091659542
687,DMSO_0.1pc_30min,0.08781784354414726,0.703827989315637,0.7048584447495073
694,DMSO_0.1pc_30min,0.005205918008811384,0.12773259835802933,0.1467730747076147
698,DMSO_0.1pc_30min,0.14306059686158365,0.9313103020812061,0.9999403843229706
708,DMSO_0.1pc_30min,0.8776296222650061,1.4901480830816554,0.9901774949212717
740,DMSO_0.1pc_30min,0.01577687969732022,0.41935221457170146,0.7886956213878986
765,DMSO_0.1pc_30min,0.10201637144640381,0.8798596780293583,0.9924929598015205
769,DMSO_0.1pc_30min,0.01450863661215924,0.29296327096033825,0.3961514148527996
776,DMSO_0.1pc_30min,0.005544765503408241,1.887107537212032e-15,-2.4424906541753444e-15
778,DMSO_0.1pc_30min,0.011471903878050018,0.3284651653874928,0.6540865696058528
780,DMSO_0.1pc_30min,0.039889457769678595,0.7037790307733168,0.3705411447952217
785,DMSO_0.1pc_30min,0.06218613641596736,0.8965282315760754,0.997852373853574
801,DMSO_0.1pc_30min,0.290519298465202,1.322594547273631,0.9632220899080675
802,DMSO_0.1pc_30min,0.009004555181411081,0.40404936369020833,0.9283097628594656
811,DMSO_0.1pc_30min,0.022037885605782435,0.652248499239539,0.9898599458352382
815,DMSO_0.1pc_30min,0.0025988836542359677,2.274470601410858e-13,-3.956834859764058e-13
824,DMSO_0.1pc_30min,0.018970223215309393,0.4614622082193751,0.9868473415463411
830,DMSO_0.1pc_30min,0.028495259808449913,0.6796915045839107,0.7253797776193288
832,DMSO_0.1pc_30min,0.16480527718441632,0.9880956970669024,0.9346540821460313
852,DMSO_0.1pc_30min,0.009275777851089365,0.4131252417943518,0.9579637743803541
855,DMSO_0.1pc_30min,0.011279741466890415,0.3762796670990603,0.798328477214096
877,DMSO_0.1pc_30min,0.018849948165462312,0.47893912327479427,0.944232764812226
880,DMSO_0.1pc_30min,0.009808068727167517,0.23173082581668705,0.12694078380819473
883,DMSO_0.1pc_30min,0.04126817240036333,0.7085228039078993,0.997399547796924
896,DMSO_0.1pc_30min,0.029395003884720793,0.3090040987358313,0.33133622020479225
904,DMSO_0.1pc_30min,0.00649452610199738,0.225687384227066,0.5608596191255872
913,DMSO_0.1pc_30min,0.01723357748818293,0.44604344180557814,0.9243976103018534
926,DMSO_0.1pc_30min,0.013454740264096111,0.11502186636579795,0.06032605243809064
939,DMSO_0.1pc_30min,0.006207703331039031,0.36877175709468185,0.8940251879015422
940,DMSO_0.1pc_30min,0.012659294691156602,2.3058313082506585e-13,-4.591882429849647e-13
951,DMSO_0.1pc_30min,2.762193223507719,1.5569287767677116,0.9725387930806391
962,DMSO_0.1pc_30min,0.01806243593553849,0.5672940920276495,0.8689932566528791
970,DMSO_0.1pc_30min,0.017127785208016038,0.6124126393989466,0.9878229403376259
975,DMSO_0.1pc_30min,0.025015359592357345,0.36399241700070883,0.1498867469426326
979,DMSO_0.1pc_30min,0.012058076124529174,0.28526836421974777,0.5849788906243726
985,DMSO_0.1pc_30min,0.44070220079423467,1.2286092651973428,0.9678395388645087
988,DMSO_0.1pc_30min,0.3529315255610452,0.9065946628178315,0.8743461227205376
1001,DMSO_0.1pc_30min,0.03250834445416095,0.48040584121917457,0.7619951980305146
1006,DMSO_0.1pc_30min,0.00740272615754059,0.08155030105155868,0.28311266146004976
1017,DMSO_0.1pc_30min,0.007378375945482363,0.05984157970572869,0.15802355350564734
1078,DMSO_0.1pc_30min,0.017127864832792786,0.6114966616097116,0.8195359436673659
1082,DMSO_0.1pc_30min,0.007970995543472824,4.624181953931652e-12,-5.377476242074408e-12
1089,DMSO_0.1pc_30min,0.0031407560837355283,8.22360330003299e-09,-1.6291012983060682e-09
1092,DMSO_0.1pc_30min,0.024680921661681846,0.7531949929006646,0.9844149120678442
1099,DMSO_0.1pc_30min,0.006524436956638757,0.22667547869553265,0.4823257575129909
1102,DMSO_0.1pc_30min,0.024946602721256542,0.2950709337910323,0.19821086312074832
1109,DMSO_0.1pc_30min,0.00979678353607776,0.048963623437748946,0.01340987123554127
1110,DMSO_0.1pc_30min,0.01375712181227569,9.121783729058967e-14,-2.4580337765200966e-13
1112,DMSO_0.1pc_30min,0.09933746031338628,0.7994632675234121,0.9341896339873156
1137,DMSO_0.1pc_30min,0.126236509509013,0.4783129507581417,0.8727765511843656
1149,DMSO_0.1pc_30min,0.008363309203653434,0.30656015386002267,0.7209685454647923
1155,DMSO_0.1pc_30min,0.007303401717082851,0.3363078347249358,0.725061415926045
1162,DMSO_0.1pc_30min,0.012489739380738224,0.09540026564121676,0.05697087680853807
1167,DMSO_0.1pc_30min,0.17452509188866014,1.042534523454364,0.9972369467785897
1193,DMSO_0.1pc_30min,0.00902032954447879,0.12888676254010953,0.1918300859036124
1218,DMSO_0.1pc_30min,0.0017517451250637975,0.05119505823649697,0.3711794028523375
1221,DMSO_0.1pc_30min,0.07298747647614166,0.8811007674661264,0.9984108188369992
1235,DMSO_0.1pc_30min,0.0043941870593706515,0.2603837679658225,0.6541591022776219
1239,DMSO_0.1pc_30min,0.035384708230159705,0.789999614559401,0.9986788373994745
1244,DMSO_0.1pc_30min,3.7476872374148167,1.7739779349222147,0.9907695896296617
1250,DMSO_0.1pc_30min,0.1445728502965964,0.9110192735761148,0.9929452932809849
1252,DMSO_0.1pc_30min,1.6989244081483539,1.5477170234414417,0.998551001263266
1255,DMSO_0.1pc_30min,0.0028109988172879226,2.3109030205232564e-12,-1.3951062527439717e-12
1280,DMSO_0.1pc_30min,0.0032743812755305413,0.06532813662632991,0.052210533115897295
1284,DMSO_0.1pc_30min,0.03799382761995903,0.6936219943617857,0.9478780714690855
1289,DMSO_0.1pc_30min,0.020394131487662337,0.2327547403860517,0.6014092726767588
1290,DMSO_0.1pc_30min,0.005562731739671911,0.024560754966583196,0.010630725016035125
1292,DMSO_0.1pc_30min,0.481750114397369,1.1911652735045972,0.9950132688659807
1293,DMSO_0.1pc_30min,0.03785581640451592,0.5877601829378356,0.8469307061078412
1305,DMSO_0.1pc_30min,0.07263826693055403,0.9271134047683033,0.9990600769096953
1306,DMSO_0.1pc_30min,0.0031563669473497562,0.26259901516274126,0.8785250279071636
1314,DMSO_0.1pc_30min,0.014380659841547646,0.500146936026847,0.9931716534300102
1315,DMSO_0.1pc_30min,0.006210080073439994,0.1521608289989729,0.38709429353436176
